burned;dim;empty;endOfBurning;finalTime;fireDuration;forest;simulations
2258;50;0.09;84;200;84;2;"5_execution_empty_0.09_"
2259;50;0.09;87;200;87;2;"6_execution_empty_0.09_"
2259;50;0.09;53;200;53;2;"7_execution_empty_0.09_"
2258;50;0.09;54;200;54;2;"8_execution_empty_0.09_"
2258;50;0.09;55;200;55;2;"9_execution_empty_0.09_"
2258;50;0.09;76;200;76;2;"10_execution_empty_0.09_"
2218;50;0.11;93;200;93;2;"1_execution_empty_0.11_"
2218;50;0.11;75;200;75;3;"2_execution_empty_0.11_"
2219;50;0.11;87;200;87;2;"3_execution_empty_0.11_"
2219;50;0.11;90;200;90;2;"4_execution_empty_0.11_"
2220;50;0.11;73;200;73;2;"5_execution_empty_0.11_"
2218;50;0.11;77;200;77;3;"6_execution_empty_0.11_"
2218;50;0.11;74;200;74;3;"7_execution_empty_0.11_"
2219;50;0.11;88;200;88;2;"8_execution_empty_0.11_"
2220;50;0.11;71;200;71;2;"9_execution_empty_0.11_"
2219;50;0.11;80;200;80;2;"10_execution_empty_0.11_"
2171;50;0.13;92;200;92;3;"1_execution_empty_0.13_"
2173;50;0.13;79;200;79;2;"2_execution_empty_0.13_"
2164;50;0.13;76;200;76;10;"3_execution_empty_0.13_"
2170;50;0.13;79;200;79;4;"4_execution_empty_0.13_"
2173;50;0.13;75;200;75;2;"5_execution_empty_0.13_"
2170;50;0.13;56;200;56;4;"6_execution_empty_0.13_"
2173;50;0.13;55;200;55;2;"7_execution_empty_0.13_"
2171;50;0.13;80;200;80;3;"8_execution_empty_0.13_"
2172;50;0.13;92;200;92;2;"9_execution_empty_0.13_"
2172;50;0.13;60;200;60;2;"10_execution_empty_0.13_"
2133;50;0.15;78;200;78;4;"1_execution_empty_0.15_"
2132;50;0.15;91;200;91;4;"2_execution_empty_0.15_"
2132;50;0.15;72;200;72;4;"3_execution_empty_0.15_"
2131;50;0.15;65;200;65;5;"4_execution_empty_0.15_"
2132;50;0.15;78;200;78;4;"5_execution_empty_0.15_"
2131;50;0.15;82;200;82;5;"6_execution_empty_0.15_"
2132;50;0.15;63;200;63;4;"7_execution_empty_0.15_"
2131;50;0.15;79;200;79;5;"8_execution_empty_0.15_"
2132;50;0.15;84;200;84;4;"9_execution_empty_0.15_"
2132;50;0.15;86;200;86;4;"10_execution_empty_0.15_"
2065;50;0.17;74;200;74;6;"1_execution_empty_0.17_"
2066;50;0.17;69;200;69;4;"2_execution_empty_0.17_"
2065;50;0.17;74;200;74;5;"3_execution_empty_0.17_"
2066;50;0.17;60;200;60;4;"4_execution_empty_0.17_"
2064;50;0.17;87;200;87;5;"5_execution_empty_0.17_"
2061;50;0.17;67;200;67;8;"6_execution_empty_0.17_"
2062;50;0.17;68;200;68;7;"7_execution_empty_0.17_"
2065;50;0.17;65;200;65;4;"8_execution_empty_0.17_"
2064;50;0.17;74;200;74;4;"9_execution_empty_0.17_"
2063;50;0.17;91;200;91;5;"10_execution_empty_0.17_"
2013;50;0.19;68;200;68;9;"1_execution_empty_0.19_"
2013;50;0.19;81;200;81;9;"2_execution_empty_0.19_"
2012;50;0.19;74;200;74;9;"3_execution_empty_0.19_"
2013;50;0.19;67;200;67;8;"4_execution_empty_0.19_"
2012;50;0.19;85;200;85;10;"5_execution_empty_0.19_"
2012;50;0.19;89;200;89;9;"6_execution_empty_0.19_"
2014;50;0.19;77;200;77;8;"7_execution_empty_0.19_"
2013;50;0.19;91;200;91;9;"8_execution_empty_0.19_"
2015;50;0.19;65;200;65;8;"9_execution_empty_0.19_"
2016;50;0.19;59;200;59;8;"10_execution_empty_0.19_"
1958;50;0.21;62;200;62;13;"1_execution_empty_0.21_"
1953;50;0.21;75;200;75;16;"2_execution_empty_0.21_"
1952;50;0.21;91;200;91;16;"3_execution_empty_0.21_"
1956;50;0.21;61;200;61;13;"4_execution_empty_0.21_"
3;50;0.21;2;200;2;1965;"5_execution_empty_0.21_"
1954;50;0.21;70;200;70;14;"6_execution_empty_0.21_"
1954;50;0.21;91;200;91;14;"7_execution_empty_0.21_"
1956;50;0.21;72;200;72;14;"8_execution_empty_0.21_"
1954;50;0.21;81;200;81;14;"9_execution_empty_0.21_"
1954;50;0.21;67;200;67;14;"10_execution_empty_0.21_"
1896;50;0.23;76;200;76;20;"1_execution_empty_0.23_"
1894;50;0.23;73;200;73;20;"2_execution_empty_0.23_"
1886;50;0.23;62;200;62;28;"3_execution_empty_0.23_"
1892;50;0.23;61;200;61;22;"4_execution_empty_0.23_"
1895;50;0.23;88;200;88;20;"5_execution_empty_0.23_"
1891;50;0.23;67;200;67;24;"6_execution_empty_0.23_"
1894;50;0.23;67;200;67;20;"7_execution_empty_0.23_"
1891;50;0.23;68;200;68;22;"8_execution_empty_0.23_"
1893;50;0.23;87;200;87;20;"9_execution_empty_0.23_"
1892;50;0.23;77;200;77;20;"10_execution_empty_0.23_"
1845;50;0.25;96;200;96;20;"1_execution_empty_0.25_"
1844;50;0.25;95;200;95;20;"2_execution_empty_0.25_"
1844;50;0.25;59;200;59;21;"3_execution_empty_0.25_"
1846;50;0.25;96;200;96;20;"4_execution_empty_0.25_"
1809;50;0.25;72;200;72;56;"5_execution_empty_0.25_"
1813;50;0.25;74;200;74;51;"6_execution_empty_0.25_"
1821;50;0.25;54;200;54;42;"7_execution_empty_0.25_"
1825;50;0.25;74;200;74;40;"8_execution_empty_0.25_"
1830;50;0.25;70;200;70;35;"9_execution_empty_0.25_"
1833;50;0.25;79;200;79;31;"10_execution_empty_0.25_"
1755;50;0.27;64;200;64;45;"1_execution_empty_0.27_"
1749;50;0.27;66;200;66;52;"2_execution_empty_0.27_"
1759;50;0.27;66;200;66;41;"3_execution_empty_0.27_"
1749;50;0.27;74;200;74;50;"4_execution_empty_0.27_"
1741;50;0.27;81;200;81;58;"5_execution_empty_0.27_"
1737;50;0.27;87;200;87;62;"6_execution_empty_0.27_"
1736;50;0.27;79;200;79;65;"7_execution_empty_0.27_"
1752;50;0.27;55;200;55;50;"8_execution_empty_0.27_"
1745;50;0.27;75;200;75;56;"9_execution_empty_0.27_"
1742;50;0.27;80;200;80;60;"10_execution_empty_0.27_"
1685;50;0.29;97;200;97;72;"1_execution_empty_0.29_"
1679;50;0.29;73;200;73;78;"2_execution_empty_0.29_"
1673;50;0.29;75;200;75;83;"3_execution_empty_0.29_"
1662;50;0.29;75;200;75;93;"4_execution_empty_0.29_"
1654;50;0.29;78;200;78;100;"5_execution_empty_0.29_"
1669;50;0.29;63;200;63;85;"6_execution_empty_0.29_"
1662;50;0.29;63;200;63;92;"7_execution_empty_0.29_"
1662;50;0.29;92;200;92;92;"8_execution_empty_0.29_"
1685;50;0.29;61;200;61;70;"9_execution_empty_0.29_"
1693;50;0.29;81;200;81;61;"10_execution_empty_0.29_"
1649;50;0.31;59;200;59;61;"1_execution_empty_0.31_"
1648;50;0.31;77;200;77;64;"2_execution_empty_0.31_"
1637;50;0.31;82;200;82;75;"3_execution_empty_0.31_"
1636;50;0.31;75;200;75;75;"4_execution_empty_0.31_"
1586;50;0.31;74;200;74;126;"5_execution_empty_0.31_"
1588;50;0.31;73;200;73;126;"6_execution_empty_0.31_"
1591;50;0.31;71;200;71;123;"7_execution_empty_0.31_"
1590;50;0.31;74;200;74;123;"8_execution_empty_0.31_"
1589;50;0.31;68;200;68;124;"9_execution_empty_0.31_"
1586;50;0.31;69;200;69;127;"10_execution_empty_0.31_"
1587;50;0.33;100;200;100;82;"1_execution_empty_0.33_"
1592;50;0.33;88;200;88;76;"2_execution_empty_0.33_"
1595;50;0.33;96;200;96;72;"3_execution_empty_0.33_"
1594;50;0.33;90;200;90;73;"4_execution_empty_0.33_"
1588;50;0.33;128;200;128;79;"5_execution_empty_0.33_"
1582;50;0.33;127;200;127;85;"6_execution_empty_0.33_"
1573;50;0.33;103;200;103;95;"7_execution_empty_0.33_"
1601;50;0.33;80;200;80;66;"8_execution_empty_0.33_"
1488;50;0.33;89;200;89;180;"9_execution_empty_0.33_"
1497;50;0.33;92;200;92;171;"10_execution_empty_0.33_"
1440;50;0.35;109;200;109;189;"1_execution_empty_0.35_"
1453;50;0.35;87;200;87;175;"2_execution_empty_0.35_"
2;50;0.35;2;200;2;1626;"3_execution_empty_0.35_"
1481;50;0.35;94;200;94;148;"4_execution_empty_0.35_"
1482;50;0.35;116;200;116;148;"5_execution_empty_0.35_"
1500;50;0.35;85;200;85;131;"6_execution_empty_0.35_"
1477;50;0.35;96;200;96;152;"7_execution_empty_0.35_"
1497;50;0.35;88;200;88;132;"8_execution_empty_0.35_"
1504;50;0.35;86;200;86;124;"9_execution_empty_0.35_"
1502;50;0.35;84;200;84;127;"10_execution_empty_0.35_"
1396;50;0.37;125;200;125;178;"1_execution_empty_0.37_"
1380;50;0.37;87;200;87;195;"2_execution_empty_0.37_"
1408;50;0.37;84;200;84;167;"3_execution_empty_0.37_"
1404;50;0.37;84;200;84;171;"4_execution_empty_0.37_"
1392;50;0.37;142;200;142;181;"5_execution_empty_0.37_"
1397;50;0.37;117;200;117;177;"6_execution_empty_0.37_"
1393;50;0.37;138;200;138;181;"7_execution_empty_0.37_"
1392;50;0.37;128;200;128;183;"8_execution_empty_0.37_"
1385;50;0.37;128;200;128;189;"9_execution_empty_0.37_"
1384;50;0.37;110;200;110;190;"10_execution_empty_0.37_"
13;50;0.39;8;200;8;1517;"1_execution_empty_0.39_"
27;50;0.39;11;200;11;1505;"2_execution_empty_0.39_"
1184;50;0.39;62;200;62;347;"3_execution_empty_0.39_"
1193;50;0.39;84;200;84;338;"4_execution_empty_0.39_"
1199;50;0.39;88;200;88;332;"5_execution_empty_0.39_"
1201;50;0.39;71;200;71;332;"6_execution_empty_0.39_"
41;50;0.39;20;200;20;1493;"7_execution_empty_0.39_"
6;50;0.39;4;200;4;1526;"8_execution_empty_0.39_"
46;50;0.39;18;200;18;1486;"9_execution_empty_0.39_"
1243;50;0.39;94;200;94;290;"10_execution_empty_0.39_"
1132;50;0.41;128;200;128;350;"1_execution_empty_0.41_"
14;50;0.41;9;200;9;1468;"2_execution_empty_0.41_"
1082;50;0.41;171;200;171;400;"3_execution_empty_0.41_"
60;50;0.41;12;200;12;1424;"4_execution_empty_0.41_"
942;50;0.41;126;200;126;542;"5_execution_empty_0.41_"
940;50;0.41;98;200;98;543;"6_execution_empty_0.41_"
945;50;0.41;129;200;129;539;"7_execution_empty_0.41_"
951;50;0.41;115;200;115;534;"8_execution_empty_0.41_"
123;50;0.41;25;200;25;1362;"9_execution_empty_0.41_"
903;50;0.41;114;200;114;582;"10_execution_empty_0.41_"
346;50;0.43;51;200;51;1093;"1_execution_empty_0.43_"
1;50;0.43;1;200;1;1437;"2_execution_empty_0.43_"
44;50;0.43;22;200;22;1393;"3_execution_empty_0.43_"
383;50;0.43;66;200;66;1055;"4_execution_empty_0.43_"
391;50;0.43;68;200;68;1046;"5_execution_empty_0.43_"
12;50;0.43;8;200;8;1424;"6_execution_empty_0.43_"
74;50;0.43;22;200;22;1364;"7_execution_empty_0.43_"
265;50;0.43;59;200;59;1172;"8_execution_empty_0.43_"
259;50;0.43;43;200;43;1178;"9_execution_empty_0.43_"
5;50;0.43;3;200;3;1430;"10_execution_empty_0.43_"
6;50;0.45;3;200;3;1374;"1_execution_empty_0.45_"
362;50;0.45;76;200;76;1018;"2_execution_empty_0.45_"
360;50;0.45;62;200;62;1019;"3_execution_empty_0.45_"
29;50;0.45;14;200;14;1349;"4_execution_empty_0.45_"
1;50;0.45;1;200;1;1377;"5_execution_empty_0.45_"
26;50;0.45;9;200;9;1351;"6_execution_empty_0.45_"
145;50;0.45;32;200;32;1233;"7_execution_empty_0.45_"
75;50;0.45;20;200;20;1305;"8_execution_empty_0.45_"
32;50;0.45;12;200;12;1347;"9_execution_empty_0.45_"
364;50;0.45;80;200;80;1015;"10_execution_empty_0.45_"
5;50;0.47;4;200;4;1318;"1_execution_empty_0.47_"
38;50;0.47;13;200;13;1285;"2_execution_empty_0.47_"
31;50;0.47;10;200;10;1292;"3_execution_empty_0.47_"
158;50;0.47;32;200;32;1165;"4_execution_empty_0.47_"
36;50;0.47;10;200;10;1286;"5_execution_empty_0.47_"
59;50;0.47;25;200;25;1262;"6_execution_empty_0.47_"
38;50;0.47;11;200;11;1285;"7_execution_empty_0.47_"
61;50;0.47;22;200;22;1263;"8_execution_empty_0.47_"
32;50;0.47;14;200;14;1292;"9_execution_empty_0.47_"
177;50;0.47;47;200;47;1146;"10_execution_empty_0.47_"
2;50;0.49;2;200;2;1255;"1_execution_empty_0.49_"
6;50;0.49;5;200;5;1250;"2_execution_empty_0.49_"
28;50;0.49;16;200;16;1229;"3_execution_empty_0.49_"
24;50;0.49;9;200;9;1233;"4_execution_empty_0.49_"
63;50;0.49;35;200;35;1194;"5_execution_empty_0.49_"
29;50;0.49;11;200;11;1228;"6_execution_empty_0.49_"
9;50;0.49;4;200;4;1248;"7_execution_empty_0.49_"
94;50;0.49;22;200;22;1162;"8_execution_empty_0.49_"
1;50;0.49;1;200;1;1255;"9_execution_empty_0.49_"
18;50;0.49;7;200;7;1237;"10_execution_empty_0.49_"
38;50;0.51;21;200;21;1172;"1_execution_empty_0.51_"
36;50;0.51;13;200;13;1175;"2_execution_empty_0.51_"
4;50;0.51;3;200;3;1208;"3_execution_empty_0.51_"
3;50;0.51;2;200;2;1208;"4_execution_empty_0.51_"
9;50;0.51;7;200;7;1203;"5_execution_empty_0.51_"
1;50;0.51;1;200;1;1212;"6_execution_empty_0.51_"
2;50;0.51;2;200;2;1213;"7_execution_empty_0.51_"
6;50;0.51;5;200;5;1208;"8_execution_empty_0.51_"
28;50;0.51;10;200;10;1185;"9_execution_empty_0.51_"
18;50;0.51;6;200;6;1195;"10_execution_empty_0.51_"
43;50;0.53;18;200;18;1113;"1_execution_empty_0.53_"
1;50;0.53;1;200;1;1155;"2_execution_empty_0.53_"
2;50;0.53;2;200;2;1154;"3_execution_empty_0.53_"
3;50;0.53;3;200;3;1154;"4_execution_empty_0.53_"
6;50;0.53;4;200;4;1151;"5_execution_empty_0.53_"
23;50;0.53;10;200;10;1135;"6_execution_empty_0.53_"
29;50;0.53;11;200;11;1127;"7_execution_empty_0.53_"
42;50;0.53;13;200;13;1115;"8_execution_empty_0.53_"
55;50;0.53;16;200;16;1104;"9_execution_empty_0.53_"
28;50;0.53;15;200;15;1132;"10_execution_empty_0.53_"
10;50;0.55;6;200;6;1099;"1_execution_empty_0.55_"
7;50;0.55;5;200;5;1102;"2_execution_empty_0.55_"
36;50;0.55;10;200;10;1071;"3_execution_empty_0.55_"
12;50;0.55;10;200;10;1095;"4_execution_empty_0.55_"
1;50;0.55;1;200;1;1106;"5_execution_empty_0.55_"
6;50;0.55;3;200;3;1102;"6_execution_empty_0.55_"
23;50;0.55;9;200;9;1085;"7_execution_empty_0.55_"
9;50;0.55;4;200;4;1101;"8_execution_empty_0.55_"
5;50;0.55;3;200;3;1104;"9_execution_empty_0.55_"
2;50;0.55;2;200;2;1108;"10_execution_empty_0.55_"
7;50;0.57;6;200;6;1066;"1_execution_empty_0.57_"
2;50;0.57;2;200;2;1070;"2_execution_empty_0.57_"
24;50;0.57;15;200;15;1048;"3_execution_empty_0.57_"
3;50;0.57;3;200;3;1069;"4_execution_empty_0.57_"
19;50;0.57;13;200;13;1053;"5_execution_empty_0.57_"
1;50;0.57;1;200;1;1072;"6_execution_empty_0.57_"
2;50;0.57;2;200;2;1070;"7_execution_empty_0.57_"
22;50;0.57;10;200;10;1052;"8_execution_empty_0.57_"
34;50;0.57;10;200;10;1040;"9_execution_empty_0.57_"
28;50;0.57;10;200;10;1044;"10_execution_empty_0.57_"
21;50;0.59;11;200;11;1008;"1_execution_empty_0.59_"
7;50;0.59;4;200;4;1021;"2_execution_empty_0.59_"
16;50;0.59;10;200;10;1014;"3_execution_empty_0.59_"
12;50;0.59;5;200;5;1016;"4_execution_empty_0.59_"
13;50;0.59;10;200;10;1016;"5_execution_empty_0.59_"
27;50;0.59;14;200;14;1002;"6_execution_empty_0.59_"
4;50;0.59;3;200;3;1025;"7_execution_empty_0.59_"
11;50;0.59;6;200;6;1017;"8_execution_empty_0.59_"
4;50;0.59;3;200;3;1023;"9_execution_empty_0.59_"
7;50;0.59;5;200;5;1022;"10_execution_empty_0.59_"
1;50;0.61;1;200;1;978;"1_execution_empty_0.61_"
3;50;0.61;2;200;2;975;"2_execution_empty_0.61_"
8;50;0.61;5;200;5;971;"3_execution_empty_0.61_"
22;50;0.61;11;200;11;957;"4_execution_empty_0.61_"
4;50;0.61;3;200;3;975;"5_execution_empty_0.61_"
1;50;0.61;1;200;1;979;"6_execution_empty_0.61_"
2;50;0.61;2;200;2;978;"7_execution_empty_0.61_"
12;50;0.61;9;200;9;969;"8_execution_empty_0.61_"
7;50;0.61;6;200;6;973;"9_execution_empty_0.61_"
2;50;0.61;2;200;2;978;"10_execution_empty_0.61_"
5;50;0.63;3;200;3;937;"1_execution_empty_0.63_"
15;50;0.63;9;200;9;926;"2_execution_empty_0.63_"
8;50;0.63;6;200;6;933;"3_execution_empty_0.63_"
1;50;0.63;1;200;1;939;"4_execution_empty_0.63_"
1;50;0.63;1;200;1;938;"5_execution_empty_0.63_"
4;50;0.63;4;200;4;935;"6_execution_empty_0.63_"
1;50;0.63;1;200;1;938;"7_execution_empty_0.63_"
20;50;0.63;14;200;14;920;"8_execution_empty_0.63_"
8;50;0.63;6;200;6;931;"9_execution_empty_0.63_"
2;50;0.63;2;200;2;937;"10_execution_empty_0.63_"
14;50;0.65;8;200;8;867;"1_execution_empty_0.65_"
2;50;0.65;2;200;2;879;"2_execution_empty_0.65_"
4;50;0.65;3;200;3;876;"3_execution_empty_0.65_"
10;50;0.65;5;200;5;869;"4_execution_empty_0.65_"
4;50;0.65;3;200;3;875;"5_execution_empty_0.65_"
1;50;0.65;1;200;1;879;"6_execution_empty_0.65_"
4;50;0.65;3;200;3;876;"7_execution_empty_0.65_"
7;50;0.65;5;200;5;874;"8_execution_empty_0.65_"
7;50;0.65;6;200;6;875;"9_execution_empty_0.65_"
8;50;0.65;4;200;4;873;"10_execution_empty_0.65_"
1;50;0.67;1;200;1;835;"1_execution_empty_0.67_"
2;50;0.67;2;200;2;835;"2_execution_empty_0.67_"
6;50;0.67;6;200;6;832;"3_execution_empty_0.67_"
14;50;0.67;7;200;7;823;"4_execution_empty_0.67_"
1;50;0.67;1;200;1;837;"5_execution_empty_0.67_"
19;50;0.67;8;200;8;818;"6_execution_empty_0.67_"
1;50;0.67;1;200;1;836;"7_execution_empty_0.67_"
1;50;0.67;1;200;1;837;"8_execution_empty_0.67_"
7;50;0.67;5;200;5;830;"9_execution_empty_0.67_"
5;50;0.67;5;200;5;832;"10_execution_empty_0.67_"
1;50;0.69;1;200;1;784;"1_execution_empty_0.69_"
6;50;0.69;4;200;4;778;"2_execution_empty_0.69_"
10;50;0.69;6;200;6;774;"3_execution_empty_0.69_"
1;50;0.69;1;200;1;782;"4_execution_empty_0.69_"
2;50;0.69;2;200;2;783;"5_execution_empty_0.69_"
5;50;0.69;4;200;4;779;"6_execution_empty_0.69_"
4;50;0.69;4;200;4;781;"7_execution_empty_0.69_"
8;50;0.69;7;200;7;776;"8_execution_empty_0.69_"
4;50;0.69;3;200;3;781;"9_execution_empty_0.69_"
1;50;0.69;1;200;1;784;"10_execution_empty_0.69_"
6;50;0.71;5;200;5;734;"1_execution_empty_0.71_"
7;50;0.71;5;200;5;734;"2_execution_empty_0.71_"
9;50;0.71;8;200;8;733;"3_execution_empty_0.71_"
10;50;0.71;8;200;8;731;"4_execution_empty_0.71_"
2;50;0.71;2;200;2;739;"5_execution_empty_0.71_"
8;50;0.71;3;200;3;733;"6_execution_empty_0.71_"
1;50;0.71;1;200;1;740;"7_execution_empty_0.71_"
2;50;0.71;2;200;2;739;"8_execution_empty_0.71_"
1;50;0.71;1;200;1;740;"9_execution_empty_0.71_"
2;50;0.71;2;200;2;739;"10_execution_empty_0.71_"
1;50;0.73;1;200;1;681;"1_execution_empty_0.73_"
13;50;0.73;5;200;5;668;"2_execution_empty_0.73_"
4;50;0.73;3;200;3;678;"3_execution_empty_0.73_"
10;50;0.73;5;200;5;672;"4_execution_empty_0.73_"
4;50;0.73;2;200;2;678;"5_execution_empty_0.73_"
13;50;0.73;6;200;6;670;"6_execution_empty_0.73_"
2;50;0.73;2;200;2;681;"7_execution_empty_0.73_"
3;50;0.73;3;200;3;679;"8_execution_empty_0.73_"
8;50;0.73;6;200;6;675;"9_execution_empty_0.73_"
6;50;0.73;3;200;3;677;"10_execution_empty_0.73_"
3;50;0.75;3;200;3;644;"1_execution_empty_0.75_"
13;50;0.75;7;200;7;635;"2_execution_empty_0.75_"
7;50;0.75;4;200;4;640;"3_execution_empty_0.75_"
1;50;0.75;1;200;1;647;"4_execution_empty_0.75_"
1;50;0.75;1;200;1;645;"5_execution_empty_0.75_"
4;50;0.75;3;200;3;643;"6_execution_empty_0.75_"
3;50;0.75;3;200;3;644;"7_execution_empty_0.75_"
7;50;0.75;4;200;4;641;"8_execution_empty_0.75_"
1;50;0.75;1;200;1;647;"9_execution_empty_0.75_"
1;50;0.75;1;200;1;647;"10_execution_empty_0.75_"
1;50;0.77;1;200;1;591;"1_execution_empty_0.77_"
7;50;0.77;6;200;6;584;"2_execution_empty_0.77_"
2;50;0.77;2;200;2;590;"3_execution_empty_0.77_"
1;50;0.77;1;200;1;591;"4_execution_empty_0.77_"
1;50;0.77;1;200;1;592;"5_execution_empty_0.77_"
1;50;0.77;1;200;1;592;"6_execution_empty_0.77_"
2;50;0.77;2;200;2;590;"7_execution_empty_0.77_"
2;50;0.77;2;200;2;591;"8_execution_empty_0.77_"
2;50;0.77;2;200;2;591;"9_execution_empty_0.77_"
1;50;0.77;1;200;1;591;"10_execution_empty_0.77_"
3;50;0.79;3;200;3;535;"1_execution_empty_0.79_"
4;50;0.79;3;200;3;534;"2_execution_empty_0.79_"
2;50;0.79;2;200;2;536;"3_execution_empty_0.79_"
1;50;0.79;1;200;1;538;"4_execution_empty_0.79_"
5;50;0.79;4;200;4;535;"5_execution_empty_0.79_"
5;50;0.79;3;200;3;534;"6_execution_empty_0.79_"
2;50;0.79;2;200;2;537;"7_execution_empty_0.79_"
3;50;0.79;3;200;3;535;"8_execution_empty_0.79_"
1;50;0.79;1;200;1;537;"9_execution_empty_0.79_"
3;50;0.79;2;200;2;535;"10_execution_empty_0.79_"
2;50;0.81;2;200;2;480;"1_execution_empty_0.81_"
2;50;0.81;2;200;2;480;"2_execution_empty_0.81_"
1;50;0.81;1;200;1;480;"3_execution_empty_0.81_"
4;50;0.81;3;200;3;477;"4_execution_empty_0.81_"
1;50;0.81;1;200;1;481;"5_execution_empty_0.81_"
2;50;0.81;2;200;2;480;"6_execution_empty_0.81_"
1;50;0.81;1;200;1;480;"7_execution_empty_0.81_"
1;50;0.81;1;200;1;480;"8_execution_empty_0.81_"
2;50;0.81;2;200;2;478;"9_execution_empty_0.81_"
5;50;0.81;3;200;3;476;"10_execution_empty_0.81_"
2;50;0.83;2;200;2;430;"1_execution_empty_0.83_"
4;50;0.83;3;200;3;429;"2_execution_empty_0.83_"
1;50;0.83;1;200;1;432;"3_execution_empty_0.83_"
4;50;0.83;3;200;3;429;"4_execution_empty_0.83_"
4;50;0.83;3;200;3;428;"5_execution_empty_0.83_"
1;50;0.83;1;200;1;432;"6_execution_empty_0.83_"
4;50;0.83;4;200;4;428;"7_execution_empty_0.83_"
2;50;0.83;2;200;2;431;"8_execution_empty_0.83_"
3;50;0.83;2;200;2;429;"9_execution_empty_0.83_"
3;50;0.83;3;200;3;428;"10_execution_empty_0.83_"
1;50;0.85;1;200;1;379;"1_execution_empty_0.85_"
1;50;0.85;1;200;1;379;"2_execution_empty_0.85_"
1;50;0.85;1;200;1;379;"3_execution_empty_0.85_"
6;50;0.85;5;200;5;375;"4_execution_empty_0.85_"
3;50;0.85;2;200;2;377;"5_execution_empty_0.85_"
1;50;0.85;1;200;1;380;"6_execution_empty_0.85_"
1;50;0.85;1;200;1;380;"7_execution_empty_0.85_"
2;50;0.85;2;200;2;378;"8_execution_empty_0.85_"
3;50;0.85;3;200;3;378;"9_execution_empty_0.85_"
1;50;0.85;1;200;1;378;"10_execution_empty_0.85_"
1;50;0.87;1;200;1;339;"1_execution_empty_0.87_"
3;50;0.87;3;200;3;337;"2_execution_empty_0.87_"
3;50;0.87;2;200;2;337;"3_execution_empty_0.87_"
1;50;0.87;1;200;1;339;"4_execution_empty_0.87_"
1;50;0.87;1;200;1;339;"5_execution_empty_0.87_"
3;50;0.87;2;200;2;337;"6_execution_empty_0.87_"
2;50;0.87;2;200;2;338;"7_execution_empty_0.87_"
4;50;0.87;3;200;3;334;"8_execution_empty_0.87_"
1;50;0.87;1;200;1;338;"9_execution_empty_0.87_"
